symbol,name,token,exchange,series,instrument,displayName,exchangeToken,assetToken,expiryDate,expiryMonth,expiryYear,strikePrice,optionType,lotSize,tickSize,maxQuantity,underlyingSymbol,underlyingExchangeToken,optionsAvailable,tradedValue
UDAICEMENT,UDAIPUR CEMENT WORKS LTD,530131,BSE,EQ,B,UDAICEMENT,BSE_EQ|530131,0,0,0,0,0,XX,1,5,25000,,,false,535220
1025JFCSL28,JMFCSL1025131228NCD,936384,BSE,EQ,F,1025JFCSL28,BSE_EQ|936384,0,0,0,0,0,XX,1,1,25000,,,false,0
AMCOIND,AMCO INDIA LTD,530133,BSE,EQ,X,AMCOIND,BSE_EQ|530133,0,0,0,0,0,XX,1,5,25000,,,false,14734
OPTIEMUS,OPTIEMUS INFRACOM LTD,530135,BSE,EQ,B,OPTIEMUS,BSE_EQ|530135,0,0,0,0,0,XX,1,5,25000,,,false,4863466
5KMIL23,KMIL527623PVT,960389,BSE,EQ,F,5KMIL23,BSE_EQ|960389,0,0,0,0,0,XX,1,1,25000,,,false,0
KREONFIN,KREON FINNANCIAL SERVICES LTD,530139,BSE,EQ,X,KREONFIN,BSE_EQ|530139,0,0,0,0,0,XX,1,5,25000,,,false,138960
GYANDEV,GYAN DEVELOPERS  BUILDERS LTD,530141,BSE,EQ,XT,GYANDEV,BSE_EQ|530141,0,0,0,0,0,XX,1,1,25000,,,false,0
KISAN,KISAN MOULDINGS LTD,530145,BSE,EQ,XT,KISAN,BSE_EQ|530145,0,0,0,0,0,XX,1,1,25000,,,false,106847
VIJAYTX,VIJAY TEXTILES LTD,530151,BSE,EQ,X,VIJAYTX,BSE_EQ|530151,0,0,0,0,0,XX,1,5,25000,,,false,19101
812IREDA27,IREDA812240327PVT,956136,BSE,EQ,F,812IREDA27,BSE_EQ|956136,0,0,0,0,0,XX,1,1,25000,,,false,0
754NABARD32,NABARD75429332PVT,956141,BSE,EQ,F,754NABARD32,BSE_EQ|956141,0,0,0,0,0,XX,1,1,25000,,,false,0
805IREDA27,IREDA80529327PVT,956143,BSE,EQ,F,805IREDA27,BSE_EQ|956143,0,0,0,0,0,XX,1,1,25000,,,false,0
GARODCH,GARODIA CHEMICALS LTD,530161,BSE,EQ,P,GARODCH,BSE_EQ|530161,0,0,0,0,0,XX,100,1,25000,,,false,0
848UPPCL23,UPPCL848150323PVT,956146,BSE,EQ,F,848UPPCL23,BSE_EQ|956146,0,0,0,0,0,XX,1,1,25000,,,false,0
KERALAYUR,KERALA AYURVEDA LTD,530163,BSE,EQ,X,KERALAYUR,BSE_EQ|530163,0,0,0,0,0,XX,1,5,25000,,,false,914111
848UPPCL25,UPPCL848140325PVT,956148,BSE,EQ,F,848UPPCL25,BSE_EQ|956148,0,0,0,0,0,XX,1,1,25000,,,false,0
848UPPCL26,UPPCL848130326PVT,956149,BSE,EQ,F,848UPPCL26,BSE_EQ|956149,0,0,0,0,0,XX,1,1,25000,,,false,0
848UPPCL27,UPPCL848150327PVT,956150,BSE,EQ,F,848UPPCL27,BSE_EQ|956150,0,0,0,0,0,XX,1,1,25000,,,false,0
MONGIPA,MOONGIPA CAPITAL FINANCE LTD,530167,BSE,EQ,XT,MONGIPA,BSE_EQ|530167,0,0,0,0,0,XX,1,5,25000,,,false,259192
MOHITPPR,MOHIT PAPER MILLS LTD,530169,BSE,EQ,XT,MOHITPPR,BSE_EQ|530169,0,0,0,0,0,XX,1,5,25000,,,false,28216
68RECL23,RECL68030623PVT,959299,BSE,EQ,F,68RECL23,BSE_EQ|959299,0,0,0,0,0,XX,1,1,25000,,,false,0
DAULAT,DAULAT SECURITIES LTD,530171,BSE,EQ,X,DAULAT,BSE_EQ|530171,0,0,0,0,0,XX,1,5,25000,,,false,15520
KMIL61022,KMIL040523CP,723615,BSE,EQ,F,KMIL61022,BSE_EQ|723615,0,0,0,0,0,XX,1,1,25000,,,false,0
OSCARGLO,OSCAR GLOBAL LTD,530173,BSE,EQ,X,OSCARGLO,BSE_EQ|530173,0,0,0,0,0,XX,1,1,25000,,,false,5032
ODYSSEY,ODYSSEY TECHNOLOGIES LTD,530175,BSE,EQ,X,ODYSSEY,BSE_EQ|530175,0,0,0,0,0,XX,1,5,25000,,,false,141516
SPSINT,SPS INTERNATIONAL LTD,530177,BSE,EQ,XT,SPSINT,BSE_EQ|530177,0,0,0,0,0,XX,1,5,25000,,,false,0
RSCINT,RSC INTERNATIONAL LTD,530179,BSE,EQ,XT,RSCINT,BSE_EQ|530179,0,0,0,0,0,XX,1,1,25000,,,false,445
717KPL2028,717KPL2028,961763,BSE,EQ,F,717KPL2028,BSE_EQ|961763,0,0,0,0,0,XX,1,1,25000,,,false,0
SURATEX,SURAT TEXTILE MILLS LTD,530185,BSE,EQ,X,SURATEX,BSE_EQ|530185,0,0,0,0,0,XX,1,1,25000,,,false,2908875
1425MMFL24,MMFL142529324PVT,956170,BSE,EQ,F,1425MMFL24,BSE_EQ|956170,0,0,0,0,0,XX,1,1,25000,,,false,0
ATHARVENT,ATHARV ENTERPRISES LTD,530187,BSE,EQ,X,ATHARVENT,BSE_EQ|530187,0,0,0,0,0,XX,1,1,25000,,,false,162789
96THL23,THL96011423PVT,956175,BSE,EQ,F,96THL23,BSE_EQ|956175,0,0,0,0,0,XX,1,1,25000,,,false,0
981JMFCSL28,JMFCSL981131228NCD,936386,BSE,EQ,F,981JMFCSL28,BSE_EQ|936386,0,0,0,0,0,XX,1,1,25000,,,false,0
150HDFCL27,HDFCL15013427PVT,956177,BSE,EQ,F,150HDFCL27,BSE_EQ|956177,0,0,0,0,0,XX,1,1,25000,,,false,0
728IRFC30,IRFC728211230TAXFREENCD,935568,BSE,EQ,F,728IRFC30,BSE_EQ|935568,0,0,0,0,0,XX,1,1,25000,,,false,0
FUNDVISER,FUNDVISER CAPITAL INDIA LIMI,530197,BSE,EQ,XT,FUNDVISER,BSE_EQ|530197,0,0,0,0,0,XX,1,5,25000,,,false,1675
THEMISMED,THEMIS MEDICARE LTD,530199,BSE,EQ,B,THEMISMED,BSE_EQ|530199,0,0,0,0,0,XX,1,5,25000,,,false,105416
KALLAM,KALLAM TEXTILES LTD,530201,BSE,EQ,X,KALLAM,BSE_EQ|530201,0,0,0,0,0,XX,1,1,25000,,,false,789749
823ILFSL27,ILFSL8235427PVT,956189,BSE,EQ,F,823ILFSL27,BSE_EQ|956189,0,0,0,0,0,XX,1000,1,25000,,,false,0
BRAWN,BRAWN BIOTECH LTD,530207,BSE,EQ,XT,BRAWN,BSE_EQ|530207,0,0,0,0,0,XX,1,5,25000,,,false,12861
905RCL27,RCL950160427PVT,956193,BSE,EQ,F,905RCL27,BSE_EQ|956193,0,0,0,0,0,XX,1,1,25000,,,false,0
FORINTL,FORTUNE INTERNATIONAL LTD,530213,BSE,EQ,XT,FORINTL,BSE_EQ|530213,0,0,0,0,0,XX,1,5,25000,,,false,33157
KINGSINFR,KINGS INFRA VENTURES LIMITED,530215,BSE,EQ,XT,KINGSINFR,BSE_EQ|530215,0,0,0,0,0,XX,1,5,25000,,,false,2249704
NUTRICIRCLE,NUTRICIRCLE LIMITED,530219,BSE,EQ,XT,NUTRICIRCLE,BSE_EQ|530219,0,0,0,0,0,XX,1,5,25000,,,false,296
15BFL25,BFL155225PVT,973106,BSE,EQ,F,15BFL25,BSE_EQ|973106,0,0,0,0,0,XX,1,1,25000,,,false,0
150HDFCL27A,HDFCL15024427PVT,956208,BSE,EQ,F,150HDFCL27A,BSE_EQ|956208,0,0,0,0,0,XX,1,1,25000,,,false,0
SUBSM,SUBHASH SILK MILLS LTD,530231,BSE,EQ,XT,SUBSM,BSE_EQ|530231,0,0,0,0,0,XX,1,5,25000,,,false,6219
AUROLAB,AURO LABORATORIES LTD,530233,BSE,EQ,X,AUROLAB,BSE_EQ|530233,0,0,0,0,0,XX,1,5,25000,,,false,723958
SGBJULY25,SOVEREIGN GOLD BOND 2017 SERIE,800269,BSE,EQ,G,SGBJULY25,BSE_EQ|800269,0,0,0,0,0,XX,1,1,25000,,,false,0
KJMCFIN,KJMC FINANCIAL SERVICES LTD,530235,BSE,EQ,XT,KJMCFIN,BSE_EQ|530235,0,0,0,0,0,XX,1,5,25000,,,false,4985
SUVEN,SUVEN LIFE SCIENCES LTD,530239,BSE,EQ,B,SUVEN,BSE_EQ|530239,0,0,0,0,0,XX,1,5,25000,,,false,4196972
ARYAMAN,ARYAMAN FINANCIAL SERVICES LTD,530245,BSE,EQ,X,ARYAMAN,BSE_EQ|530245,0,0,0,0,0,XX,1,5,25000,,,false,10195
BRIDGESE,BRIDGE SECURITIES LTD,530249,BSE,EQ,X,BRIDGESE,BSE_EQ|530249,0,0,0,0,0,XX,1,1,25000,,,false,82574
RISAINTL,RISA INTERNATIONAL LTD,530251,BSE,EQ,XT,RISAINTL,BSE_EQ|530251,0,0,0,0,0,XX,1,1,25000,,,false,0
RAJTUBE,RAJASTHAN TUBE MANUFACTURING C,530253,BSE,EQ,X,RAJTUBE,BSE_EQ|530253,0,0,0,0,0,XX,1,5,25000,,,false,0
KAYPOWR,KAY POWER AND PAPER LTD,530255,BSE,EQ,XT,KAYPOWR,BSE_EQ|530255,0,0,0,0,0,XX,1,1,25000,,,false,58733
54BFL23,BFL54010423PVT,973112,BSE,EQ,F,54BFL23,BSE_EQ|973112,0,0,0,0,0,XX,1,1,25000,,,false,0
INTSTOIL,INTER STATE OIL CARRIER LTD,530259,BSE,EQ,X,INTSTOIL,BSE_EQ|530259,0,0,0,0,0,XX,1,5,25000,,,false,340237
GLOBALCA,GLOBAL CAPITAL MARKETS LTD,530263,BSE,EQ,XT,GLOBALCA,BSE_EQ|530263,0,0,0,0,0,XX,1,1,25000,,,false,748456
SAINIK,SAINIK FINANCE  INDUSTRIES LT,530265,BSE,EQ,XT,SAINIK,BSE_EQ|530265,0,0,0,0,0,XX,1,5,25000,,,false,204
SABOOBR,SABOO BROTHERS LTD,530267,BSE,EQ,XT,SABOOBR,BSE_EQ|530267,0,0,0,0,0,XX,1,5,25000,,,false,0
115BML23,BML115031523LTD,956254,BSE,EQ,F,115BML23,BSE_EQ|956254,0,0,0,0,0,XX,1000,1,25000,,,false,0
RICHUNV,RICH UNIVERSE NETWORK LTD,530271,BSE,EQ,X,RICHUNV,BSE_EQ|530271,0,0,0,0,0,XX,1,1,25000,,,false,626
SGBDEC25C,SOVEREIGN GOLD BOND 2017 SERIE,800281,BSE,EQ,G,SGBDEC25C,BSE_EQ|800281,0,0,0,0,0,XX,1,1,25000,,,false,0
825ISEC27,ISECPD82526427PVT,956260,BSE,EQ,F,825ISEC27,BSE_EQ|956260,0,0,0,0,0,XX,1,1,25000,,,false,0
QUANTDIA,QUANTUM DIGITAL VISION INDIA,530281,BSE,EQ,XT,QUANTDIA,BSE_EQ|530281,0,0,0,0,0,XX,1,5,25000,,,false,289661
928FEL24A,FEL9289524PVT,956269,BSE,EQ,F,928FEL24A,BSE_EQ|956269,0,0,0,0,0,XX,1,1,25000,,,false,0
SPCAPIT,SP CAPITAL FINANCING LTD,530289,BSE,EQ,X,SPCAPIT,BSE_EQ|530289,0,0,0,0,0,XX,1,5,25000,,,false,36926
PAOS,PAOS INDUSTRIES LIMITED,530291,BSE,EQ,X,PAOS,BSE_EQ|530291,0,0,0,0,0,XX,1,1,25000,,,false,2343
975ECL27,ECL975E7E701A30427PVT,956276,BSE,EQ,F,975ECL27,BSE_EQ|956276,0,0,0,0,0,XX,10,1,25000,,,false,0
119AML26,AML11926626PVT,973118,BSE,EQ,F,119AML26,BSE_EQ|973118,0,0,0,0,0,XX,10,1,25000,,,false,0
KOTHARIPRO,KOTHARI PRODUCTS LTD,530299,BSE,EQ,B,KOTHARIPRO,BSE_EQ|530299,0,0,0,0,0,XX,1,5,25000,,,false,48504
PICCADIL,PICCADILY AGRO INDUSTRIES LTD,530305,BSE,EQ,X,PICCADIL,BSE_EQ|530305,0,0,0,0,0,XX,1,5,25000,,,false,4337695
CHAMANSEQ,CHAMAN LAL SETIA EXPORTS LTD,530307,BSE,EQ,B,CHAMANSEQ,BSE_EQ|530307,0,0,0,0,0,XX,1,5,25000,,,false,5335870
CHANDRAP,CHANDRA PRABHU INTERNATIONAL L,530309,BSE,EQ,X,CHANDRAP,BSE_EQ|530309,0,0,0,0,0,XX,1,5,25000,,,false,1039652
KIMIABL,KIMIA BIOSCIENCES LIMITED,530313,BSE,EQ,X,KIMIABL,BSE_EQ|530313,0,0,0,0,0,XX,1,5,25000,,,false,34429
HINDTIN,HINDUSTAN TIN WORKS LTD,530315,BSE,EQ,X,HINDTIN,BSE_EQ|530315,0,0,0,0,0,XX,1,5,25000,,,false,753821
GODAVARI,GODAVARI DRUGS LTD,530317,BSE,EQ,X,GODAVARI,BSE_EQ|530317,0,0,0,0,0,XX,1,5,25000,,,false,155908
928FEL24B,FEL92816524PVT,956311,BSE,EQ,F,928FEL24B,BSE_EQ|956311,0,0,0,0,0,XX,1,1,25000,,,false,0
PREMCO,PREMCO GLOBAL LTD,530331,BSE,EQ,X,PREMCO,BSE_EQ|530331,0,0,0,0,0,XX,1,5,25000,,,false,129467
85AFL27,AFL85011527PVT,956318,BSE,EQ,F,85AFL27,BSE_EQ|956318,0,0,0,0,0,XX,1,1,25000,,,false,0
1025ECL99,ECL1025PERPETUALPVT,956321,BSE,EQ,F,1025ECL99,BSE_EQ|956321,0,0,0,0,0,XX,1,1,25000,,,false,0
1025ECL99A,ECL1025PERPETUALPVT,956322,BSE,EQ,F,1025ECL99A,BSE_EQ|956322,0,0,0,0,0,XX,1,1,25000,,,false,0
MUKESHB,MUKESH BABU FINANCIAL SERVICES,530341,BSE,EQ,X,MUKESHB,BSE_EQ|530341,0,0,0,0,0,XX,1,5,25000,,,false,4423
GENUSPOWER,GENUS POWER INFRASTRUCTURES LT,530343,BSE,EQ,A,GENUSPOWER,BSE_EQ|530343,0,0,0,0,0,XX,1,5,25000,,,false,7787935
850MRHFL27,MRHFL85019527PVT,956337,BSE,EQ,F,850MRHFL27,BSE_EQ|956337,0,0,0,0,0,XX,1,1,25000,,,false,0
1010PFL27,PFL101018527PVT,956338,BSE,EQ,F,1010PFL27,BSE_EQ|956338,0,0,0,0,0,XX,1,1,25000,,,false,0
ASIANENE,ASIAN ENERGY SERVICES LTD,530355,BSE,EQ,B,ASIANENE,BSE_EQ|530355,0,0,0,0,0,XX,1,5,25000,,,false,250580
KBSINDIA,KBS INDIA LIMITED,530357,BSE,EQ,XT,KBSINDIA,BSE_EQ|530357,0,0,0,0,0,XX,1,5,25000,,,false,1215410
PRABHHANS,PRABHHANS INDUSTRIES LIMITED,530361,BSE,EQ,XT,PRABHHANS,BSE_EQ|530361,0,0,0,0,0,XX,1,5,25000,,,false,0
UGARSUGAR,UGAR SUGAR WORKS LTD,530363,BSE,EQ,B,UGARSUGAR,BSE_EQ|530363,0,0,0,0,0,XX,1,5,25000,,,false,5122962
ORIENTBELL,ORIENT BELL LIMITED,530365,BSE,EQ,B,ORIENTBELL,BSE_EQ|530365,0,0,0,0,0,XX,1,5,25000,,,false,57324
NRBBEARING,NRB BEARINGS LTD,530367,BSE,EQ,A,NRBBEARING,BSE_EQ|530367,0,0,0,0,0,XX,1,5,25000,,,false,1755174
VAMSHIRU,VAMSHI RUBBER LTD,530369,BSE,EQ,XT,VAMSHIRU,BSE_EQ|530369,0,0,0,0,0,XX,1,5,25000,,,false,52261
995EFL24,EFL9954124NCD,936392,BSE,EQ,F,995EFL24,BSE_EQ|936392,0,0,0,0,0,XX,1,1,25000,,,false,0
NILA,NILA INFRASTRUCTURES LTD,530377,BSE,EQ,B,NILA,BSE_EQ|530377,0,0,0,0,0,XX,1,1,25000,,,false,541125
SGBOCT25,SOVEREIGN GOLD BOND 2017 SERIE,800270,BSE,EQ,G,SGBOCT25,BSE_EQ|800270,0,0,0,0,0,XX,1,1,25000,,,false,0
827MRHFL24,MRHFL82715124PVT,956370,BSE,EQ,F,827MRHFL24,BSE_EQ|956370,0,0,0,0,0,XX,1,1,25000,,,false,0
DBSTOCKBRO,DB INTERNATIONAL STOCK BROKE,530393,BSE,EQ,B,DBSTOCKBRO,BSE_EQ|530393,0,0,0,0,0,XX,1,5,25000,,,false,19887
980AVHFIL23,AVHFIL9801523PVT,956379,BSE,EQ,F,980AVHFIL23,BSE_EQ|956379,0,0,0,0,0,XX,10000,1,25000,,,false,0
VINYOFL,VINYOFLEX LTD,530401,BSE,EQ,XT,VINYOFL,BSE_EQ|530401,0,0,0,0,0,XX,1,5,25000,,,false,33457
945SREI24,SREI94526524PVT,956386,BSE,EQ,F,945SREI24,BSE_EQ|956386,0,0,0,0,0,XX,1,1,25000,,,false,0
JINDCAP,JINDAL CAPITAL LTD,530405,BSE,EQ,XT,JINDCAP,BSE_EQ|530405,0,0,0,0,0,XX,1,5,25000,,,false,52737
EPIC,EPIC ENERGY LTD,530407,BSE,EQ,XT,EPIC,BSE_EQ|530407,0,0,0,0,0,XX,1,1,25000,,,false,3692
SUMEDHA,SUMEDHA FISCAL SERVICES LTD,530419,BSE,EQ,XT,SUMEDHA,BSE_EQ|530419,0,0,0,0,0,XX,1,5,25000,,,false,3405051
KUWERIN,KUWER INDUSTRIES LTD,530421,BSE,EQ,X,KUWERIN,BSE_EQ|530421,0,0,0,0,0,XX,1,1,25000,,,false,11460
CHOKSI,CHOKSI IMAGING LTD,530427,BSE,EQ,XT,CHOKSI,BSE_EQ|530427,0,0,0,0,0,XX,1,5,25000,,,false,205236
ASHISHPO,ASHISH POLYPLAST LTD,530429,BSE,EQ,X,ASHISHPO,BSE_EQ|530429,0,0,0,0,0,XX,1,5,25000,,,false,702
ADORFO,ADOR FONTECH LTD,530431,BSE,EQ,X,ADORFO,BSE_EQ|530431,0,0,0,0,0,XX,1,5,25000,,,false,1338522
1040EFL24,EFL10404124NCD,936394,BSE,EQ,F,1040EFL24,BSE_EQ|936394,0,0,0,0,0,XX,1,1,25000,,,false,0
SHIVAAGRO,SHIVA GLOBAL AGRO INDUSTRIES L,530433,BSE,EQ,X,SHIVAAGRO,BSE_EQ|530433,0,0,0,0,0,XX,1,5,25000,,,false,784855
SIDDHA,SIDDHA VENTURES LTD,530439,BSE,EQ,X,SIDDHA,BSE_EQ|530439,0,0,0,0,0,XX,1,1,25000,,,false,41172
807LTICL24,LTICL80731524PVT,956426,BSE,EQ,F,807LTICL24,BSE_EQ|956426,0,0,0,0,0,XX,1,1,25000,,,false,0
KIRANSY-B,KIRAN SYNTEX LTD,530443,BSE,EQ,XT,KIRANSY-B,BSE_EQ|530443,0,0,0,0,0,XX,1,1,25000,,,false,17967
SUMERUIND,SUMERU INDUSTRIES LTD,530445,BSE,EQ,XT,SUMERUIND,BSE_EQ|530445,0,0,0,0,0,XX,1,1,25000,,,false,3376
RUNGTAIR,RUNGTA IRRIGATION LTD,530449,BSE,EQ,XT,RUNGTAIR,BSE_EQ|530449,0,0,0,0,0,XX,1,5,25000,,,false,90314
CINERAD,CINERAD COMMUNICATIONS LTD,530457,BSE,EQ,X,CINERAD,BSE_EQ|530457,0,0,0,0,0,XX,1,1,25000,,,false,3064
VALSONQ,VALSON INDUSTRIES LTD,530459,BSE,EQ,XT,VALSONQ,BSE_EQ|530459,0,0,0,0,0,XX,1,5,25000,,,false,34261
SABOOSOD,SABOO SODIUM CHLORO LTD,530461,BSE,EQ,X,SABOOSOD,BSE_EQ|530461,0,0,0,0,0,XX,1,5,25000,,,false,3188010
SUPERSHAKT,SUPERSHAKTI METALIKS LIMITED,541701,BSE,EQ,M,SUPERSHAKT,BSE_EQ|541701,0,0,0,0,0,XX,300,5,25000,,,false,0
GSLSEC,GSL SECURITIES LTD,530469,BSE,EQ,X,GSLSEC,BSE_EQ|530469,0,0,0,0,0,XX,1,1,25000,,,false,0
001JAL48,JAL00129848PVT,958218,BSE,EQ,F,001JAL48,BSE_EQ|958218,0,0,0,0,0,XX,1,1,25000,,,false,0
TINNARUBR,TINNA RUBBER AND INFRASTRUCTUR,530475,BSE,EQ,X,TINNARUBR,BSE_EQ|530475,0,0,0,0,0,XX,1,5,25000,,,false,5483356
VIKRAMTH,VIKRAM THERMO INDIA LTD,530477,BSE,EQ,X,VIKRAMTH,BSE_EQ|530477,0,0,0,0,0,XX,1,5,25000,,,false,4454904
850MRHFL27A,MRHFL85028527PVT,956470,BSE,EQ,F,850MRHFL27A,BSE_EQ|956470,0,0,0,0,0,XX,1,1,25000,,,false,0
EFL4JAN19A,EFLZC4124NCD,936396,BSE,EQ,F,EFL4JAN19A,BSE_EQ|936396,0,0,0,0,0,XX,1,1,25000,,,false,0
990STFC24,STFC990281124PVT,951306,BSE,EQ,F,990STFC24,BSE_EQ|951306,0,0,0,0,0,XX,1,1,25000,,,false,0
STRATMONT,STRATMONT INDUSTRIES LIMITED,530495,BSE,EQ,X,STRATMONT,BSE_EQ|530495,0,0,0,0,0,XX,1,5,25000,,,false,158496
574RECL24,RECL57420624PVT,973152,BSE,EQ,F,574RECL24,BSE_EQ|973152,0,0,0,0,0,XX,1,1,25000,,,false,0
AKCAPIT,AKCAPITAL SERVICES LTD,530499,BSE,EQ,X,AKCAPIT,BSE_EQ|530499,0,0,0,0,0,XX,1,5,25000,,,false,1355103
84MBEL23,MBEL84031023PVT,957128,BSE,EQ,F,84MBEL23,BSE_EQ|957128,0,0,0,0,0,XX,1,1,25000,,,false,0
675SPTL26,SPTL67522426PVT,973154,BSE,EQ,F,675SPTL26,BSE_EQ|973154,0,0,0,0,0,XX,1,1,25000,,,false,0
RELAXO,RELAXO FOOTWEARS LTD,530517,BSE,EQ,A,RELAXO,BSE_EQ|530517,0,0,0,0,0,XX,1,5,25000,,,false,48873949
VIRAT,VIRAT INDUSTRIES LTD,530521,BSE,EQ,X,VIRAT,BSE_EQ|530521,0,0,0,0,0,XX,1,5,25000,,,false,85453
932SREI24,SREI93231524PVT,956507,BSE,EQ,F,932SREI24,BSE_EQ|956507,0,0,0,0,0,XX,1,1,25000,,,false,0
805BFL24,BFL80531524PVT,956508,BSE,EQ,F,805BFL24,BSE_EQ|956508,0,0,0,0,0,XX,1,1,25000,,,false,0
SHEETAL,SHEETAL DIAMONDS LTD,530525,BSE,EQ,X,SHEETAL,BSE_EQ|530525,0,0,0,0,0,XX,1,1,25000,,,false,26949
TERAI,TERAI TEA COLTD,530533,BSE,EQ,X,TERAI,BSE_EQ|530533,0,0,0,0,0,XX,1,5,25000,,,false,190808
MANRAJH,MANRAJ HOUSING FINANCE LTD,530537,BSE,EQ,Z,MANRAJH,BSE_EQ|530537,0,0,0,0,0,XX,1,5,25000,,,false,0
CL24APR26,CLMIBOR24426PVT,973159,BSE,EQ,F,CL24APR26,BSE_EQ|973159,0,0,0,0,0,XX,1,1,25000,,,false,0
COSCO,COSCO INDIA LTD,530545,BSE,EQ,X,COSCO,BSE_EQ|530545,0,0,0,0,0,XX,1,5,25000,,,false,117229
744PFC27,PFC744110627PVT,956530,BSE,EQ,F,744PFC27,BSE_EQ|956530,0,0,0,0,0,XX,1,1,25000,,,false,0
0KFL28A,KFLZC28428NCD,937489,BSE,EQ,F,0KFL28A,BSE_EQ|937489,0,0,0,0,0,XX,1,1,25000,,,false,0
SHILPAMED,SHILPA MEDICARE LTD,530549,BSE,EQ,A,SHILPAMED,BSE_EQ|530549,0,0,0,0,0,XX,1,5,25000,,,false,2004314
752NHPC26,NHPC752060626PVT,956535,BSE,EQ,F,752NHPC26,BSE_EQ|956535,0,0,0,0,0,XX,1,1,25000,,,false,0
752NHPC27,NHPC752060627PVT,956536,BSE,EQ,F,752NHPC27,BSE_EQ|956536,0,0,0,0,0,XX,1,1,25000,,,false,0
PARACABLES,PARAMOUNT COMMUNICATIONS LTD,530555,BSE,EQ,T,PARACABLES,BSE_EQ|530555,0,0,0,0,0,XX,1,5,25000,,,false,1216103
808LTICL24A,LTICL80810624PVT,956540,BSE,EQ,F,808LTICL24A,BSE_EQ|956540,0,0,0,0,0,XX,1,1,25000,,,false,0
NCLRESE,NCL RESEARCH  FINANCIAL SERVI,530557,BSE,EQ,X,NCLRESE,BSE_EQ|530557,0,0,0,0,0,XX,1,1,25000,,,false,3061611
RHFL13DEC17,RHFLNIFTY131227PVT,957243,BSE,EQ,F,RHFL13DEC17,BSE_EQ|957243,0,0,0,0,0,XX,2,1,25000,,,false,0
SSLFINANCE,ARCHANA SOFTWARE LTD,530565,BSE,EQ,XT,SSLFINANCE,BSE_EQ|530565,0,0,0,0,0,XX,1,1,25000,,,false,14775
810BFL32,BFL810070632PVT,956552,BSE,EQ,F,810BFL32,BSE_EQ|956552,0,0,0,0,0,XX,1,1,25000,,,false,0
EXPLICITFIN,EXPLICIT FINANCE LTD,530571,BSE,EQ,X,EXPLICITFIN,BSE_EQ|530571,0,0,0,0,0,XX,1,1,25000,,,false,29476
915RHFL25,RHFL91522925PVT,952864,BSE,EQ,F,915RHFL25,BSE_EQ|952864,0,0,0,0,0,XX,2,1,25000,,,false,0
LADDERUP,LADDERUP FINANCE LTD,530577,BSE,EQ,X,LADDERUP,BSE_EQ|530577,0,0,0,0,0,XX,1,5,25000,,,false,496860
UYFINCORP,U Y FINCORP LIMITED,530579,BSE,EQ,X,UYFINCORP,BSE_EQ|530579,0,0,0,0,0,XX,1,1,25000,,,false,424698
EKAMLEA,EKAM LEASING  FINANCE COLTD,530581,BSE,EQ,XT,EKAMLEA,BSE_EQ|530581,0,0,0,0,0,XX,1,1,25000,,,false,1363008
SWASTIKA,SWASTIKA INVESTMART LTD,530585,BSE,EQ,X,SWASTIKA,BSE_EQ|530585,0,0,0,0,0,XX,1,5,25000,,,false,24887
PRIMAPLA,PRIMA PLASTICS LTD,530589,BSE,EQ,X,PRIMAPLA,BSE_EQ|530589,0,0,0,0,0,XX,1,5,25000,,,false,128630
724NHAI47,NHAI72416647PVT,956577,BSE,EQ,F,724NHAI47,BSE_EQ|956577,0,0,0,0,0,XX,1,1,25000,,,false,0
TELECANOR,TELECANOR GLOBAL LTD,530595,BSE,EQ,X,TELECANOR,BSE_EQ|530595,0,0,0,0,0,XX,1,1,25000,,,false,3361
809IL&FSL24,ILFSL809662024PVT,956582,BSE,EQ,F,809IL&FSL24,BSE_EQ|956582,0,0,0,0,0,XX,1000,1,25000,,,false,0
JAGSONFI,JAGSONPAL FINANCE  LEASING LT,530601,BSE,EQ,XT,JAGSONFI,BSE_EQ|530601,0,0,0,0,0,XX,1,1,25000,,,false,468
682PSEPL24,PSEPL682311224PVT,973760,BSE,EQ,F,682PSEPL24,BSE_EQ|973760,0,0,0,0,0,XX,1,1,25000,,,false,0
807LTICLA,LTICL80714624PVT,956588,BSE,EQ,F,807LTICLA,BSE_EQ|956588,0,0,0,0,0,XX,1,1,25000,,,false,0
CARNATIN,CARNATION INDUSTRIES LTD,530609,BSE,EQ,XT,CARNATIN,BSE_EQ|530609,0,0,0,0,0,XX,1,1,25000,,,false,0
0ATCPL27,ATCPLZC16627PVT,956594,BSE,EQ,F,0ATCPL27,BSE_EQ|956594,0,0,0,0,0,XX,1,1,25000,,,false,0
STURDY,STURDY INDUSTRIES LTD,530611,BSE,EQ,XT,STURDY,BSE_EQ|530611,0,0,0,0,0,XX,1,1,25000,,,false,456850
850MRHFL27B,MRHFL85015627PVT,956597,BSE,EQ,F,850MRHFL27B,BSE_EQ|956597,0,0,0,0,0,XX,1,1,25000,,,false,0
GARGFUR,GARG FURNACE LTD,530615,BSE,EQ,X,GARGFUR,BSE_EQ|530615,0,0,0,0,0,XX,1,5,25000,,,false,43136
SAMPRE,SAMPRE NUTRITIONS LTD,530617,BSE,EQ,XT,SAMPRE,BSE_EQ|530617,0,0,0,0,0,XX,1,5,25000,,,false,6133579
