token,symbol,name,assetToken,expiryDate,expiryMonth,expiryYear,instrument,series,lotSize,tickSize,maxQuantity,exchange,underlyingSymbol,displayName,exchangeToken,tradedValue,strikePrice,optionType,optionsAvailable
1011193,610GS203123MAR93.75CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 93.75PE,BCD_FO|1011193,0,93.75,PE,true
1011194,610GS203123MAR93.5CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 93.5CE,BCD_FO|1011194,0,93.5,CE,true
1011195,610GS203123MAR93.5CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 93.5PE,BCD_FO|1011195,0,93.5,PE,true
1011196,610GS203123MAR93.25CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 93.25CE,BCD_FO|1011196,0,93.25,CE,true
1011197,610GS203123MAR93.25CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 93.25PE,BCD_FO|1011197,0,93.25,PE,true
1011198,610GS203123MAR93CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 93CE,BCD_FO|1011198,0,93,CE,true
1011199,610GS203123MAR93CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 93PE,BCD_FO|1011199,0,93,PE,true
1011200,610GS203123MAR95CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95CE,BCD_FO|1011200,0,95,CE,true
1011201,610GS203123MAR95CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95PE,BCD_FO|1011201,0,95,PE,true
1011202,610GS203123MAR95.25CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95.25CE,BCD_FO|1011202,0,95.25,CE,true
1011203,610GS203123MAR95.25CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95.25PE,BCD_FO|1011203,0,95.25,PE,true
1011204,610GS203123MAR95.5CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95.5CE,BCD_FO|1011204,0,95.5,CE,true
1011205,610GS203123MAR95.5CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95.5PE,BCD_FO|1011205,0,95.5,PE,true
1011206,610GS203123MAR95.75CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95.75CE,BCD_FO|1011206,0,95.75,CE,true
1011207,610GS203123MAR95.75CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 95.75PE,BCD_FO|1011207,0,95.75,PE,true
1011208,610GS203123MAR96CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96CE,BCD_FO|1011208,0,96,CE,true
1011209,610GS203123MAR96CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96PE,BCD_FO|1011209,0,96,PE,true
1011210,610GS203123MAR96.25CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96.25CE,BCD_FO|1011210,0,96.25,CE,true
1011211,610GS203123MAR96.25CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96.25PE,BCD_FO|1011211,0,96.25,PE,true
1011212,610GS203123MAR96.5CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96.5CE,BCD_FO|1011212,0,96.5,CE,true
1011213,610GS203123MAR96.5CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96.5PE,BCD_FO|1011213,0,96.5,PE,true
1011214,610GS203123MAR96.75CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96.75CE,BCD_FO|1011214,0,96.75,CE,true
1011215,610GS203123MAR96.75CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 96.75PE,BCD_FO|1011215,0,96.75,PE,true
1011216,610GS203123MAR97CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 97CE,BCD_FO|1011216,0,97,CE,true
1011217,610GS203123MAR97CE,610GS2031,637,29,3,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 MAR23 97PE,BCD_FO|1011217,0,97,PE,true
2164501,610GS203123FEB90.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 90.25CE,BCD_FO|2164501,0,90.25,CE,true
2164487,610GS203123FEB90.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 90.25PE,BCD_FO|2164487,0,90.25,PE,true
2164792,610GS203123FEB90.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 90.5CE,BCD_FO|2164792,0,90.5,CE,true
2164777,610GS203123FEB90.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 90.5PE,BCD_FO|2164777,0,90.5,PE,true
1038424,610GS203123FEB92.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92.5CE,BCD_FO|1038424,0,92.5,CE,true
1038425,610GS203123FEB92.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92.5PE,BCD_FO|1038425,0,92.5,PE,true
1038426,610GS203123FEB92.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92.25CE,BCD_FO|1038426,0,92.25,CE,true
1038427,610GS203123FEB92.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92.25PE,BCD_FO|1038427,0,92.25,PE,true
1038428,610GS203123FEB92CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92CE,BCD_FO|1038428,0,92,CE,true
1038429,610GS203123FEB92CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92PE,BCD_FO|1038429,0,92,PE,true
1038430,610GS203123FEB91.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91.75CE,BCD_FO|1038430,0,91.75,CE,true
1038431,610GS203123FEB91.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91.75PE,BCD_FO|1038431,0,91.75,PE,true
1038432,610GS203123FEB91.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91.5CE,BCD_FO|1038432,0,91.5,CE,true
1038433,610GS203123FEB91.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91.5PE,BCD_FO|1038433,0,91.5,PE,true
1038434,610GS203123FEB91.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91.25CE,BCD_FO|1038434,0,91.25,CE,true
1038435,610GS203123FEB91.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91.25PE,BCD_FO|1038435,0,91.25,PE,true
1038436,610GS203123FEB91CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91CE,BCD_FO|1038436,0,91,CE,true
1038437,610GS203123FEB91CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 91PE,BCD_FO|1038437,0,91,PE,true
1038438,610GS203123FEB90.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 90.75CE,BCD_FO|1038438,0,90.75,CE,true
1038439,610GS203123FEB90.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 90.75PE,BCD_FO|1038439,0,90.75,PE,true
1038440,610GS203123FEB92.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92.75CE,BCD_FO|1038440,0,92.75,CE,true
1038441,610GS203123FEB92.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 92.75PE,BCD_FO|1038441,0,92.75,PE,true
1038442,610GS203123FEB93CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93CE,BCD_FO|1038442,0,93,CE,true
1038443,610GS203123FEB93CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93PE,BCD_FO|1038443,0,93,PE,true
1038444,610GS203123FEB93.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93.25CE,BCD_FO|1038444,0,93.25,CE,true
1038445,610GS203123FEB93.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93.25PE,BCD_FO|1038445,0,93.25,PE,true
1038446,610GS203123FEB93.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93.5CE,BCD_FO|1038446,0,93.5,CE,true
1038447,610GS203123FEB93.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93.5PE,BCD_FO|1038447,0,93.5,PE,true
1038448,610GS203123FEB93.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93.75CE,BCD_FO|1038448,0,93.75,CE,true
1038449,610GS203123FEB93.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 93.75PE,BCD_FO|1038449,0,93.75,PE,true
1038450,610GS203123FEB94CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94CE,BCD_FO|1038450,0,94,CE,true
1038451,610GS203123FEB94CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94PE,BCD_FO|1038451,0,94,PE,true
1038452,610GS203123FEB94.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94.25CE,BCD_FO|1038452,0,94.25,CE,true
1038453,610GS203123FEB94.25CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94.25PE,BCD_FO|1038453,0,94.25,PE,true
1038454,610GS203123FEB94.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94.5CE,BCD_FO|1038454,0,94.5,CE,true
1038455,610GS203123FEB94.5CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94.5PE,BCD_FO|1038455,0,94.5,PE,true
1038456,610GS203123FEB94.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94.75CE,BCD_FO|1038456,0,94.75,CE,true
1038457,610GS203123FEB94.75CE,610GS2031,637,23,2,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 23 FEB23 94.75PE,BCD_FO|1038457,0,94.75,PE,true
1035667,610GS203123JAN91.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91.5CE,BCD_FO|1035667,0,91.5,CE,true
1035668,610GS203123JAN91.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91.5PE,BCD_FO|1035668,0,91.5,PE,true
1035669,610GS203123JAN91.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91.25CE,BCD_FO|1035669,0,91.25,CE,true
1035670,610GS203123JAN91.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91.25PE,BCD_FO|1035670,0,91.25,PE,true
1035671,610GS203123JAN91CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91CE,BCD_FO|1035671,0,91,CE,true
1035672,610GS203123JAN91CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91PE,BCD_FO|1035672,0,91,PE,true
1035673,610GS203123JAN90.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90.75CE,BCD_FO|1035673,0,90.75,CE,true
1035674,610GS203123JAN90.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90.75PE,BCD_FO|1035674,0,90.75,PE,true
1035675,610GS203123JAN90.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90.5CE,BCD_FO|1035675,0,90.5,CE,true
1035676,610GS203123JAN90.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90.5PE,BCD_FO|1035676,0,90.5,PE,true
1035677,610GS203123JAN90.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90.25CE,BCD_FO|1035677,0,90.25,CE,true
1035678,610GS203123JAN90.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90.25PE,BCD_FO|1035678,0,90.25,PE,true
1035679,610GS203123JAN90CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90CE,BCD_FO|1035679,0,90,CE,true
1035680,610GS203123JAN90CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 90PE,BCD_FO|1035680,0,90,PE,true
1035681,610GS203123JAN89.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 89.75CE,BCD_FO|1035681,0,89.75,CE,true
1035682,610GS203123JAN89.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 89.75PE,BCD_FO|1035682,0,89.75,PE,true
1035683,610GS203123JAN91.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91.75CE,BCD_FO|1035683,0,91.75,CE,true
1035684,610GS203123JAN91.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 91.75PE,BCD_FO|1035684,0,91.75,PE,true
1035685,610GS203123JAN92CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92CE,BCD_FO|1035685,0,92,CE,true
1035686,610GS203123JAN92CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92PE,BCD_FO|1035686,0,92,PE,true
1035687,610GS203123JAN92.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92.25CE,BCD_FO|1035687,0,92.25,CE,true
1035688,610GS203123JAN92.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92.25PE,BCD_FO|1035688,0,92.25,PE,true
1035689,610GS203123JAN92.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92.5CE,BCD_FO|1035689,0,92.5,CE,true
1035690,610GS203123JAN92.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92.5PE,BCD_FO|1035690,0,92.5,PE,true
1035691,610GS203123JAN92.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92.75CE,BCD_FO|1035691,0,92.75,CE,true
1035692,610GS203123JAN92.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 92.75PE,BCD_FO|1035692,0,92.75,PE,true
1035693,610GS203123JAN93CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93CE,BCD_FO|1035693,0,93,CE,true
1035694,610GS203123JAN93CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93PE,BCD_FO|1035694,0,93,PE,true
1035695,610GS203123JAN93.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93.25CE,BCD_FO|1035695,0,93.25,CE,true
1035696,610GS203123JAN93.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93.25PE,BCD_FO|1035696,0,93.25,PE,true
1035697,610GS203123JAN93.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93.5CE,BCD_FO|1035697,0,93.5,CE,true
1035698,610GS203123JAN93.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93.5PE,BCD_FO|1035698,0,93.5,PE,true
1035699,610GS203123JAN93.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93.75CE,BCD_FO|1035699,0,93.75,CE,true
1035700,610GS203123JAN93.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 93.75PE,BCD_FO|1035700,0,93.75,PE,true
2160786,610GS203123JAN94.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94.5CE,BCD_FO|2160786,0,94.5,CE,true
2160764,610GS203123JAN94.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94.5PE,BCD_FO|2160764,0,94.5,PE,true
2160819,610GS203123JAN94CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94CE,BCD_FO|2160819,0,94,CE,true
2160808,610GS203123JAN94CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94PE,BCD_FO|2160808,0,94,PE,true
2161036,610GS203123JAN89.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 89.5CE,BCD_FO|2161036,0,89.5,CE,true
2161019,610GS203123JAN89.5CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 89.5PE,BCD_FO|2161019,0,89.5,PE,true
2161316,610GS203123JAN94.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94.25CE,BCD_FO|2161316,0,94.25,CE,true
2161307,610GS203123JAN94.25CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94.25PE,BCD_FO|2161307,0,94.25,PE,true
2161379,610GS203123JAN94.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94.75CE,BCD_FO|2161379,0,94.75,CE,true
2161358,610GS203123JAN94.75CE,610GS2031,637,25,1,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 25 JAN23 94.75PE,BCD_FO|2161358,0,94.75,PE,true
1020152,610GS203123JUN91CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91CE,BCD_FO|1020152,0,91,CE,true
1020153,610GS203123JUN91CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91PE,BCD_FO|1020153,0,91,PE,true
1020154,610GS203123JUN90.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90.75CE,BCD_FO|1020154,0,90.75,CE,true
1020155,610GS203123JUN90.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90.75PE,BCD_FO|1020155,0,90.75,PE,true
1020156,610GS203123JUN90.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90.5CE,BCD_FO|1020156,0,90.5,CE,true
1020157,610GS203123JUN90.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90.5PE,BCD_FO|1020157,0,90.5,PE,true
1020158,610GS203123JUN90.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90.25CE,BCD_FO|1020158,0,90.25,CE,true
1020159,610GS203123JUN90.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90.25PE,BCD_FO|1020159,0,90.25,PE,true
1020160,610GS203123JUN90CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90CE,BCD_FO|1020160,0,90,CE,true
1020161,610GS203123JUN90CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 90PE,BCD_FO|1020161,0,90,PE,true
1020162,610GS203123JUN89.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 89.75CE,BCD_FO|1020162,0,89.75,CE,true
1020163,610GS203123JUN89.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 89.75PE,BCD_FO|1020163,0,89.75,PE,true
1020164,610GS203123JUN89.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 89.5CE,BCD_FO|1020164,0,89.5,CE,true
1020165,610GS203123JUN89.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 89.5PE,BCD_FO|1020165,0,89.5,PE,true
1020166,610GS203123JUN89.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 89.25CE,BCD_FO|1020166,0,89.25,CE,true
1020167,610GS203123JUN89.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 89.25PE,BCD_FO|1020167,0,89.25,PE,true
1020168,610GS203123JUN91.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91.25CE,BCD_FO|1020168,0,91.25,CE,true
1020169,610GS203123JUN91.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91.25PE,BCD_FO|1020169,0,91.25,PE,true
1020170,610GS203123JUN91.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91.5CE,BCD_FO|1020170,0,91.5,CE,true
1020171,610GS203123JUN91.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91.5PE,BCD_FO|1020171,0,91.5,PE,true
1020172,610GS203123JUN91.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91.75CE,BCD_FO|1020172,0,91.75,CE,true
1020173,610GS203123JUN91.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 91.75PE,BCD_FO|1020173,0,91.75,PE,true
1020174,610GS203123JUN92CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92CE,BCD_FO|1020174,0,92,CE,true
1020175,610GS203123JUN92CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92PE,BCD_FO|1020175,0,92,PE,true
1020176,610GS203123JUN92.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92.25CE,BCD_FO|1020176,0,92.25,CE,true
1020177,610GS203123JUN92.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92.25PE,BCD_FO|1020177,0,92.25,PE,true
1020178,610GS203123JUN92.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92.5CE,BCD_FO|1020178,0,92.5,CE,true
1020179,610GS203123JUN92.5CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92.5PE,BCD_FO|1020179,0,92.5,PE,true
1020180,610GS203123JUN92.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92.75CE,BCD_FO|1020180,0,92.75,CE,true
1020181,610GS203123JUN92.75CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 92.75PE,BCD_FO|1020181,0,92.75,PE,true
1020182,610GS203123JUN93CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 93CE,BCD_FO|1020182,0,93,CE,true
1020183,610GS203123JUN93CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 93PE,BCD_FO|1020183,0,93,PE,true
1020184,610GS203123JUN93.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 93.25CE,BCD_FO|1020184,0,93.25,CE,true
1020185,610GS203123JUN93.25CE,610GS2031,637,29,6,2023,OPT,FO,1,0.25,10000,BCD,610GS2031,610GS2031 29 JUN23 93.25PE,BCD_FO|1020185,0,93.25,PE,true
