symbol,name,token,exchange,series,instrument,displayName,exchangeToken,assetToken,expiryDate,expiryMonth,expiryYear,strikePrice,optionType,lotSize,tickSize,maxQuantity,underlyingSymbol,underlyingExchangeToken,optionsAvailable,tradedValue
GOLD23JAN54000CE,GOLD,236676,MCX,FO,OPT,GOLD 24 JAN23 54000PE,MCX_FO|236676,114,24,1,2023,54000,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50600CE,GOLD,236547,MCX,FO,OPT,GOLD 24 JAN23 50600CE,MCX_FO|236547,114,24,1,2023,50600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50600CE,GOLD,236548,MCX,FO,OPT,GOLD 24 JAN23 50600PE,MCX_FO|236548,114,24,1,2023,50600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50700CE,GOLD,236549,MCX,FO,OPT,GOLD 24 JAN23 50700CE,MCX_FO|236549,114,24,1,2023,50700,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50700CE,GOLD,236550,MCX,FO,OPT,GOLD 24 JAN23 50700PE,MCX_FO|236550,114,24,1,2023,50700,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56500CE,GOLD,238176,MCX,FO,OPT,GOLD 24 JAN23 56500CE,MCX_FO|238176,114,24,1,2023,56500,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56500CE,GOLD,238177,MCX,FO,OPT,GOLD 24 JAN23 56500PE,MCX_FO|238177,114,24,1,2023,56500,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49500CE,GOLD,236525,MCX,FO,OPT,GOLD 24 JAN23 49500CE,MCX_FO|236525,114,24,1,2023,49500,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49500CE,GOLD,236526,MCX,FO,OPT,GOLD 24 JAN23 49500PE,MCX_FO|236526,114,24,1,2023,49500,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52200CE,GOLD,236579,MCX,FO,OPT,GOLD 24 JAN23 52200CE,MCX_FO|236579,114,24,1,2023,52200,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52200CE,GOLD,236580,MCX,FO,OPT,GOLD 24 JAN23 52200PE,MCX_FO|236580,114,24,1,2023,52200,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56900CE,GOLD,238184,MCX,FO,OPT,GOLD 24 JAN23 56900CE,MCX_FO|238184,114,24,1,2023,56900,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56900CE,GOLD,238185,MCX,FO,OPT,GOLD 24 JAN23 56900PE,MCX_FO|238185,114,24,1,2023,56900,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47300CE,GOLD,247118,MCX,FO,OPT,GOLD 24 JAN23 47300CE,MCX_FO|247118,114,24,1,2023,47300,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47300CE,GOLD,247119,MCX,FO,OPT,GOLD 24 JAN23 47300PE,MCX_FO|247119,114,24,1,2023,47300,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57900CE,GOLD,238770,MCX,FO,OPT,GOLD 24 JAN23 57900CE,MCX_FO|238770,114,24,1,2023,57900,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57900CE,GOLD,238771,MCX,FO,OPT,GOLD 24 JAN23 57900PE,MCX_FO|238771,114,24,1,2023,57900,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53600CE,GOLD,236667,MCX,FO,OPT,GOLD 24 JAN23 53600CE,MCX_FO|236667,114,24,1,2023,53600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53600CE,GOLD,236668,MCX,FO,OPT,GOLD 24 JAN23 53600PE,MCX_FO|236668,114,24,1,2023,53600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52500CE,GOLD,236585,MCX,FO,OPT,GOLD 24 JAN23 52500CE,MCX_FO|236585,114,24,1,2023,52500,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52500CE,GOLD,236586,MCX,FO,OPT,GOLD 24 JAN23 52500PE,MCX_FO|236586,114,24,1,2023,52500,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57200CE,GOLD,238190,MCX,FO,OPT,GOLD 24 JAN23 57200CE,MCX_FO|238190,114,24,1,2023,57200,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57200CE,GOLD,238191,MCX,FO,OPT,GOLD 24 JAN23 57200PE,MCX_FO|238191,114,24,1,2023,57200,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN48200CE,GOLD,236499,MCX,FO,OPT,GOLD 24 JAN23 48200CE,MCX_FO|236499,114,24,1,2023,48200,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN48200CE,GOLD,236500,MCX,FO,OPT,GOLD 24 JAN23 48200PE,MCX_FO|236500,114,24,1,2023,48200,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52300CE,GOLD,236581,MCX,FO,OPT,GOLD 24 JAN23 52300CE,MCX_FO|236581,114,24,1,2023,52300,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52300CE,GOLD,236582,MCX,FO,OPT,GOLD 24 JAN23 52300PE,MCX_FO|236582,114,24,1,2023,52300,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58400CE,GOLD,239062,MCX,FO,OPT,GOLD 24 JAN23 58400CE,MCX_FO|239062,114,24,1,2023,58400,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58400CE,GOLD,239063,MCX,FO,OPT,GOLD 24 JAN23 58400PE,MCX_FO|239063,114,24,1,2023,58400,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN54600CE,GOLD,236976,MCX,FO,OPT,GOLD 24 JAN23 54600CE,MCX_FO|236976,114,24,1,2023,54600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN54600CE,GOLD,236977,MCX,FO,OPT,GOLD 24 JAN23 54600PE,MCX_FO|236977,114,24,1,2023,54600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50400CE,GOLD,236543,MCX,FO,OPT,GOLD 24 JAN23 50400CE,MCX_FO|236543,114,24,1,2023,50400,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50400CE,GOLD,236544,MCX,FO,OPT,GOLD 24 JAN23 50400PE,MCX_FO|236544,114,24,1,2023,50400,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55600CE,GOLD,238158,MCX,FO,OPT,GOLD 24 JAN23 55600CE,MCX_FO|238158,114,24,1,2023,55600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55600CE,GOLD,238159,MCX,FO,OPT,GOLD 24 JAN23 55600PE,MCX_FO|238159,114,24,1,2023,55600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49900CE,GOLD,236533,MCX,FO,OPT,GOLD 24 JAN23 49900CE,MCX_FO|236533,114,24,1,2023,49900,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49900CE,GOLD,236534,MCX,FO,OPT,GOLD 24 JAN23 49900PE,MCX_FO|236534,114,24,1,2023,49900,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55800CE,GOLD,238162,MCX,FO,OPT,GOLD 24 JAN23 55800CE,MCX_FO|238162,114,24,1,2023,55800,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55800CE,GOLD,238163,MCX,FO,OPT,GOLD 24 JAN23 55800PE,MCX_FO|238163,114,24,1,2023,55800,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57500CE,GOLD,238762,MCX,FO,OPT,GOLD 24 JAN23 57500CE,MCX_FO|238762,114,24,1,2023,57500,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57500CE,GOLD,238763,MCX,FO,OPT,GOLD 24 JAN23 57500PE,MCX_FO|238763,114,24,1,2023,57500,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56100CE,GOLD,238168,MCX,FO,OPT,GOLD 24 JAN23 56100CE,MCX_FO|238168,114,24,1,2023,56100,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56100CE,GOLD,238169,MCX,FO,OPT,GOLD 24 JAN23 56100PE,MCX_FO|238169,114,24,1,2023,56100,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57700CE,GOLD,238766,MCX,FO,OPT,GOLD 24 JAN23 57700CE,MCX_FO|238766,114,24,1,2023,57700,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57700CE,GOLD,238767,MCX,FO,OPT,GOLD 24 JAN23 57700PE,MCX_FO|238767,114,24,1,2023,57700,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57300CE,GOLD,238758,MCX,FO,OPT,GOLD 24 JAN23 57300CE,MCX_FO|238758,114,24,1,2023,57300,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57300CE,GOLD,238759,MCX,FO,OPT,GOLD 24 JAN23 57300PE,MCX_FO|238759,114,24,1,2023,57300,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49200CE,GOLD,236519,MCX,FO,OPT,GOLD 24 JAN23 49200CE,MCX_FO|236519,114,24,1,2023,49200,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49200CE,GOLD,236520,MCX,FO,OPT,GOLD 24 JAN23 49200PE,MCX_FO|236520,114,24,1,2023,49200,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53400CE,GOLD,236663,MCX,FO,OPT,GOLD 24 JAN23 53400CE,MCX_FO|236663,114,24,1,2023,53400,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53400CE,GOLD,236664,MCX,FO,OPT,GOLD 24 JAN23 53400PE,MCX_FO|236664,114,24,1,2023,53400,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52600CE,GOLD,236587,MCX,FO,OPT,GOLD 24 JAN23 52600CE,MCX_FO|236587,114,24,1,2023,52600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52600CE,GOLD,236588,MCX,FO,OPT,GOLD 24 JAN23 52600PE,MCX_FO|236588,114,24,1,2023,52600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50800CE,GOLD,236551,MCX,FO,OPT,GOLD 24 JAN23 50800CE,MCX_FO|236551,114,24,1,2023,50800,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50800CE,GOLD,236552,MCX,FO,OPT,GOLD 24 JAN23 50800PE,MCX_FO|236552,114,24,1,2023,50800,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49000CE,GOLD,236515,MCX,FO,OPT,GOLD 24 JAN23 49000CE,MCX_FO|236515,114,24,1,2023,49000,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49000CE,GOLD,236516,MCX,FO,OPT,GOLD 24 JAN23 49000PE,MCX_FO|236516,114,24,1,2023,49000,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52000CE,GOLD,236575,MCX,FO,OPT,GOLD 24 JAN23 52000CE,MCX_FO|236575,114,24,1,2023,52000,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52000CE,GOLD,236576,MCX,FO,OPT,GOLD 24 JAN23 52000PE,MCX_FO|236576,114,24,1,2023,52000,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49400CE,GOLD,236523,MCX,FO,OPT,GOLD 24 JAN23 49400CE,MCX_FO|236523,114,24,1,2023,49400,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49400CE,GOLD,236524,MCX,FO,OPT,GOLD 24 JAN23 49400PE,MCX_FO|236524,114,24,1,2023,49400,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47900CE,GOLD,236493,MCX,FO,OPT,GOLD 24 JAN23 47900CE,MCX_FO|236493,114,24,1,2023,47900,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47900CE,GOLD,236494,MCX,FO,OPT,GOLD 24 JAN23 47900PE,MCX_FO|236494,114,24,1,2023,47900,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55700CE,GOLD,238160,MCX,FO,OPT,GOLD 24 JAN23 55700CE,MCX_FO|238160,114,24,1,2023,55700,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55700CE,GOLD,238161,MCX,FO,OPT,GOLD 24 JAN23 55700PE,MCX_FO|238161,114,24,1,2023,55700,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53700CE,GOLD,236669,MCX,FO,OPT,GOLD 24 JAN23 53700CE,MCX_FO|236669,114,24,1,2023,53700,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53700CE,GOLD,236670,MCX,FO,OPT,GOLD 24 JAN23 53700PE,MCX_FO|236670,114,24,1,2023,53700,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55000CE,GOLD,236984,MCX,FO,OPT,GOLD 24 JAN23 55000CE,MCX_FO|236984,114,24,1,2023,55000,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55000CE,GOLD,236985,MCX,FO,OPT,GOLD 24 JAN23 55000PE,MCX_FO|236985,114,24,1,2023,55000,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47600CE,GOLD,247124,MCX,FO,OPT,GOLD 24 JAN23 47600CE,MCX_FO|247124,114,24,1,2023,47600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47600CE,GOLD,247125,MCX,FO,OPT,GOLD 24 JAN23 47600PE,MCX_FO|247125,114,24,1,2023,47600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51100CE,GOLD,236557,MCX,FO,OPT,GOLD 24 JAN23 51100CE,MCX_FO|236557,114,24,1,2023,51100,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51100CE,GOLD,236558,MCX,FO,OPT,GOLD 24 JAN23 51100PE,MCX_FO|236558,114,24,1,2023,51100,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58100CE,GOLD,238774,MCX,FO,OPT,GOLD 24 JAN23 58100CE,MCX_FO|238774,114,24,1,2023,58100,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58100CE,GOLD,238775,MCX,FO,OPT,GOLD 24 JAN23 58100PE,MCX_FO|238775,114,24,1,2023,58100,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59300CE,GOLD,239080,MCX,FO,OPT,GOLD 24 JAN23 59300CE,MCX_FO|239080,114,24,1,2023,59300,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59300CE,GOLD,239081,MCX,FO,OPT,GOLD 24 JAN23 59300PE,MCX_FO|239081,114,24,1,2023,59300,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55900CE,GOLD,238164,MCX,FO,OPT,GOLD 24 JAN23 55900CE,MCX_FO|238164,114,24,1,2023,55900,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN55900CE,GOLD,238165,MCX,FO,OPT,GOLD 24 JAN23 55900PE,MCX_FO|238165,114,24,1,2023,55900,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59100CE,GOLD,239076,MCX,FO,OPT,GOLD 24 JAN23 59100CE,MCX_FO|239076,114,24,1,2023,59100,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59100CE,GOLD,239077,MCX,FO,OPT,GOLD 24 JAN23 59100PE,MCX_FO|239077,114,24,1,2023,59100,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59400CE,GOLD,239082,MCX,FO,OPT,GOLD 24 JAN23 59400CE,MCX_FO|239082,114,24,1,2023,59400,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59400CE,GOLD,239083,MCX,FO,OPT,GOLD 24 JAN23 59400PE,MCX_FO|239083,114,24,1,2023,59400,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51200CE,GOLD,236559,MCX,FO,OPT,GOLD 24 JAN23 51200CE,MCX_FO|236559,114,24,1,2023,51200,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51200CE,GOLD,236560,MCX,FO,OPT,GOLD 24 JAN23 51200PE,MCX_FO|236560,114,24,1,2023,51200,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN48600CE,GOLD,236507,MCX,FO,OPT,GOLD 24 JAN23 48600CE,MCX_FO|236507,114,24,1,2023,48600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN48600CE,GOLD,236508,MCX,FO,OPT,GOLD 24 JAN23 48600PE,MCX_FO|236508,114,24,1,2023,48600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56400CE,GOLD,238174,MCX,FO,OPT,GOLD 24 JAN23 56400CE,MCX_FO|238174,114,24,1,2023,56400,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56400CE,GOLD,238175,MCX,FO,OPT,GOLD 24 JAN23 56400PE,MCX_FO|238175,114,24,1,2023,56400,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47200CE,GOLD,247572,MCX,FO,OPT,GOLD 24 JAN23 47200CE,MCX_FO|247572,114,24,1,2023,47200,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47200CE,GOLD,247573,MCX,FO,OPT,GOLD 24 JAN23 47200PE,MCX_FO|247573,114,24,1,2023,47200,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57100CE,GOLD,238188,MCX,FO,OPT,GOLD 24 JAN23 57100CE,MCX_FO|238188,114,24,1,2023,57100,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN57100CE,GOLD,238189,MCX,FO,OPT,GOLD 24 JAN23 57100PE,MCX_FO|238189,114,24,1,2023,57100,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47700CE,GOLD,236489,MCX,FO,OPT,GOLD 24 JAN23 47700CE,MCX_FO|236489,114,24,1,2023,47700,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN47700CE,GOLD,236490,MCX,FO,OPT,GOLD 24 JAN23 47700PE,MCX_FO|236490,114,24,1,2023,47700,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49600CE,GOLD,236527,MCX,FO,OPT,GOLD 24 JAN23 49600CE,MCX_FO|236527,114,24,1,2023,49600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN49600CE,GOLD,236528,MCX,FO,OPT,GOLD 24 JAN23 49600PE,MCX_FO|236528,114,24,1,2023,49600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN54100CE,GOLD,236966,MCX,FO,OPT,GOLD 24 JAN23 54100CE,MCX_FO|236966,114,24,1,2023,54100,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN54100CE,GOLD,236967,MCX,FO,OPT,GOLD 24 JAN23 54100PE,MCX_FO|236967,114,24,1,2023,54100,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58600CE,GOLD,239066,MCX,FO,OPT,GOLD 24 JAN23 58600CE,MCX_FO|239066,114,24,1,2023,58600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58600CE,GOLD,239067,MCX,FO,OPT,GOLD 24 JAN23 58600PE,MCX_FO|239067,114,24,1,2023,58600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59500CE,GOLD,239084,MCX,FO,OPT,GOLD 24 JAN23 59500CE,MCX_FO|239084,114,24,1,2023,59500,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN59500CE,GOLD,239085,MCX,FO,OPT,GOLD 24 JAN23 59500PE,MCX_FO|239085,114,24,1,2023,59500,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56800CE,GOLD,238182,MCX,FO,OPT,GOLD 24 JAN23 56800CE,MCX_FO|238182,114,24,1,2023,56800,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56800CE,GOLD,238183,MCX,FO,OPT,GOLD 24 JAN23 56800PE,MCX_FO|238183,114,24,1,2023,56800,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51800CE,GOLD,236571,MCX,FO,OPT,GOLD 24 JAN23 51800CE,MCX_FO|236571,114,24,1,2023,51800,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51800CE,GOLD,236572,MCX,FO,OPT,GOLD 24 JAN23 51800PE,MCX_FO|236572,114,24,1,2023,51800,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52900CE,GOLD,236593,MCX,FO,OPT,GOLD 24 JAN23 52900CE,MCX_FO|236593,114,24,1,2023,52900,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52900CE,GOLD,236594,MCX,FO,OPT,GOLD 24 JAN23 52900PE,MCX_FO|236594,114,24,1,2023,52900,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58500CE,GOLD,239064,MCX,FO,OPT,GOLD 24 JAN23 58500CE,MCX_FO|239064,114,24,1,2023,58500,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN58500CE,GOLD,239065,MCX,FO,OPT,GOLD 24 JAN23 58500PE,MCX_FO|239065,114,24,1,2023,58500,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50100CE,GOLD,236537,MCX,FO,OPT,GOLD 24 JAN23 50100CE,MCX_FO|236537,114,24,1,2023,50100,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN50100CE,GOLD,236538,MCX,FO,OPT,GOLD 24 JAN23 50100PE,MCX_FO|236538,114,24,1,2023,50100,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN48300CE,GOLD,236501,MCX,FO,OPT,GOLD 24 JAN23 48300CE,MCX_FO|236501,114,24,1,2023,48300,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN48300CE,GOLD,236502,MCX,FO,OPT,GOLD 24 JAN23 48300PE,MCX_FO|236502,114,24,1,2023,48300,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53000CE,GOLD,236595,MCX,FO,OPT,GOLD 24 JAN23 53000CE,MCX_FO|236595,114,24,1,2023,53000,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN53000CE,GOLD,236596,MCX,FO,OPT,GOLD 24 JAN23 53000PE,MCX_FO|236596,114,24,1,2023,53000,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51600CE,GOLD,236567,MCX,FO,OPT,GOLD 24 JAN23 51600CE,MCX_FO|236567,114,24,1,2023,51600,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN51600CE,GOLD,236568,MCX,FO,OPT,GOLD 24 JAN23 51600PE,MCX_FO|236568,114,24,1,2023,51600,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56300CE,GOLD,238172,MCX,FO,OPT,GOLD 24 JAN23 56300CE,MCX_FO|238172,114,24,1,2023,56300,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN56300CE,GOLD,238173,MCX,FO,OPT,GOLD 24 JAN23 56300PE,MCX_FO|238173,114,24,1,2023,56300,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52700CE,GOLD,236589,MCX,FO,OPT,GOLD 24 JAN23 52700CE,MCX_FO|236589,114,24,1,2023,52700,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN52700CE,GOLD,236590,MCX,FO,OPT,GOLD 24 JAN23 52700PE,MCX_FO|236590,114,24,1,2023,52700,PE,1,50,300,GOLD,undefined,true,0
GOLD23JAN54200CE,GOLD,236968,MCX,FO,OPT,GOLD 24 JAN23 54200CE,MCX_FO|236968,114,24,1,2023,54200,CE,1,50,300,GOLD,undefined,true,0
GOLD23JAN54200CE,GOLD,236969,MCX,FO,OPT,GOLD 24 JAN23 54200PE,MCX_FO|236969,114,24,1,2023,54200,PE,1,50,300,GOLD,undefined,true,0
SILVER23AUG56000CE,SILVER,247316,MCX,FO,OPT,SILVER 25 AUG23 56000CE,MCX_FO|247316,115,25,8,2023,56000,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG56000CE,SILVER,247317,MCX,FO,OPT,SILVER 25 AUG23 56000PE,MCX_FO|247317,115,25,8,2023,56000,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG55250CE,SILVER,247310,MCX,FO,OPT,SILVER 25 AUG23 55250CE,MCX_FO|247310,115,25,8,2023,55250,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG55250CE,SILVER,247311,MCX,FO,OPT,SILVER 25 AUG23 55250PE,MCX_FO|247311,115,25,8,2023,55250,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG59250CE,SILVER,247342,MCX,FO,OPT,SILVER 25 AUG23 59250CE,MCX_FO|247342,115,25,8,2023,59250,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG59250CE,SILVER,247343,MCX,FO,OPT,SILVER 25 AUG23 59250PE,MCX_FO|247343,115,25,8,2023,59250,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG59500CE,SILVER,247344,MCX,FO,OPT,SILVER 25 AUG23 59500CE,MCX_FO|247344,115,25,8,2023,59500,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG59500CE,SILVER,247345,MCX,FO,OPT,SILVER 25 AUG23 59500PE,MCX_FO|247345,115,25,8,2023,59500,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG68000CE,SILVER,248130,MCX,FO,OPT,SILVER 25 AUG23 68000CE,MCX_FO|248130,115,25,8,2023,68000,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG68000CE,SILVER,248131,MCX,FO,OPT,SILVER 25 AUG23 68000PE,MCX_FO|248131,115,25,8,2023,68000,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG62750CE,SILVER,247370,MCX,FO,OPT,SILVER 25 AUG23 62750CE,MCX_FO|247370,115,25,8,2023,62750,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG62750CE,SILVER,247371,MCX,FO,OPT,SILVER 25 AUG23 62750PE,MCX_FO|247371,115,25,8,2023,62750,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG60500CE,SILVER,247352,MCX,FO,OPT,SILVER 25 AUG23 60500CE,MCX_FO|247352,115,25,8,2023,60500,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG60500CE,SILVER,247353,MCX,FO,OPT,SILVER 25 AUG23 60500PE,MCX_FO|247353,115,25,8,2023,60500,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG68500CE,SILVER,248134,MCX,FO,OPT,SILVER 25 AUG23 68500CE,MCX_FO|248134,115,25,8,2023,68500,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG68500CE,SILVER,248135,MCX,FO,OPT,SILVER 25 AUG23 68500PE,MCX_FO|248135,115,25,8,2023,68500,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG61500CE,SILVER,247360,MCX,FO,OPT,SILVER 25 AUG23 61500CE,MCX_FO|247360,115,25,8,2023,61500,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG61500CE,SILVER,247361,MCX,FO,OPT,SILVER 25 AUG23 61500PE,MCX_FO|247361,115,25,8,2023,61500,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG71750CE,SILVER,248214,MCX,FO,OPT,SILVER 25 AUG23 71750CE,MCX_FO|248214,115,25,8,2023,71750,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG71750CE,SILVER,248215,MCX,FO,OPT,SILVER 25 AUG23 71750PE,MCX_FO|248215,115,25,8,2023,71750,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG60250CE,SILVER,247350,MCX,FO,OPT,SILVER 25 AUG23 60250CE,MCX_FO|247350,115,25,8,2023,60250,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG60250CE,SILVER,247351,MCX,FO,OPT,SILVER 25 AUG23 60250PE,MCX_FO|247351,115,25,8,2023,60250,PE,30,50,300,SILVER,undefined,true,0
SILVER23AUG53250CE,SILVER,247610,MCX,FO,OPT,SILVER 25 AUG23 53250CE,MCX_FO|247610,115,25,8,2023,53250,CE,30,50,300,SILVER,undefined,true,0
SILVER23AUG53250CE,SILVER,247611,MCX,FO,OPT,SILVER 25 AUG23 53250PE,MCX_FO|247611,115,25,8,2023,53250,PE,30,50,300,SILVER,undefined,true,0
